-45,55,0.1
-50,55,0.14
45,60,0.14
40,60,0.17
35,60,0.14
30,60,0.1
25,60,0.07
20,60,0.04
15,60,0.03
10,60,-0.0
5,60,-0.02
0,60,-0.02
-5,60,-0.01
-10,60,-0.01
-15,60,-0.0
-20,60,-0.0
-25,60,0.02
-30,60,0.03
-35,60,0.06
-40,60,0.09
-45,60,0.11
35,65,0.11
30,65,0.11
25,65,0.09
20,65,0.07
15,65,0.05
10,65,0.03
5,65,0.01
0,65,-0.01
-5,65,0.01
-10,65,0.01
-15,65,0.02
-20,65,0.02
-25,65,0.04
-30,65,0.05
-35,65,0.08
25,70,0.09
20,70,0.08
15,70,0.06
10,70,0.04
5,70,0.03
0,70,0.02
-5,70,0.03
-10,70,0.03
-15,70,0.03
-20,70,0.04
-25,70,0.05
